relpath,layer,lines,card_state
CardEffect/BT12/Red/BT12_017.cs,CardEffect,7,SHELL
CardEffect/BT12/Red/BT12_018.cs,CardEffect,7,SHELL
CardEffect/BT12/Red/BT12_087.cs,CardEffect,7,SHELL
CardEffect/BT12/Red/BT12_088.cs,CardEffect,7,SHELL
CardEffect/BT12/Red/BT12_089.cs,CardEffect,7,SHELL
CardEffect/BT12/Red/BT12_099.cs,CardEffect,7,SHELL
CardEffect/BT12/Red/BT12_100.cs,CardEffect,7,SHELL
CardEffect/BT12/Red/BT12_108.cs,CardEffect,7,SHELL
CardEffect/BT12/White/BT12_086.cs,CardEffect,7,SHELL
CardEffect/BT12/White/BT12_098.cs,CardEffect,7,SHELL
CardEffect/BT12/White/BT12_112.cs,CardEffect,7,SHELL
CardEffect/BT12/Yellow/BT12_003.cs,CardEffect,7,SHELL
CardEffect/BT12/Yellow/BT12_034.cs,CardEffect,7,SHELL
CardEffect/BT12/Yellow/BT12_035.cs,CardEffect,7,SHELL
CardEffect/BT12/Yellow/BT12_037.cs,CardEffect,7,SHELL
CardEffect/BT12/Yellow/BT12_038.cs,CardEffect,7,SHELL
CardEffect/BT12/Yellow/BT12_039.cs,CardEffect,7,SHELL
CardEffect/BT12/Yellow/BT12_041.cs,CardEffect,7,SHELL
CardEffect/BT12/Yellow/BT12_042.cs,CardEffect,7,SHELL
CardEffect/BT12/Yellow/BT12_043.cs,CardEffect,7,SHELL
CardEffect/BT12/Yellow/BT12_044.cs,CardEffect,244,IMPL
CardEffect/BT12/Yellow/BT12_091.cs,CardEffect,7,SHELL
CardEffect/BT12/Yellow/BT12_092.cs,CardEffect,7,SHELL
CardEffect/BT12/Yellow/BT12_103.cs,CardEffect,7,SHELL
CardEffect/BT12/Yellow/BT12_104.cs,CardEffect,7,SHELL
CardEffect/BT13/Black/BT13_005.cs,CardEffect,7,SHELL
CardEffect/BT13/Black/BT13_061.cs,CardEffect,7,SHELL
CardEffect/BT13/Black/BT13_062.cs,CardEffect,7,SHELL
CardEffect/BT13/Black/BT13_063.cs,CardEffect,7,SHELL
CardEffect/BT13/Black/BT13_064.cs,CardEffect,7,SHELL
CardEffect/BT13/Black/BT13_065.cs,CardEffect,7,SHELL
CardEffect/BT13/Black/BT13_067.cs,CardEffect,7,SHELL
CardEffect/BT13/Black/BT13_068.cs,CardEffect,7,SHELL
CardEffect/BT13/Black/BT13_069.cs,CardEffect,7,SHELL
CardEffect/BT13/Black/BT13_070.cs,CardEffect,7,SHELL
CardEffect/BT13/Black/BT13_071.cs,CardEffect,7,SHELL
CardEffect/BT13/Black/BT13_072.cs,CardEffect,7,SHELL
CardEffect/BT13/Black/BT13_073.cs,CardEffect,7,SHELL
CardEffect/BT13/Black/BT13_074.cs,CardEffect,7,SHELL
CardEffect/BT13/Black/BT13_075.cs,CardEffect,7,SHELL
CardEffect/BT13/Black/BT13_076.cs,CardEffect,7,SHELL
CardEffect/BT13/Black/BT13_077.cs,CardEffect,7,SHELL
CardEffect/BT13/Black/BT13_108.cs,CardEffect,7,SHELL
CardEffect/BT13/Blue/BT13_002.cs,CardEffect,7,SHELL
CardEffect/BT13/Blue/BT13_021.cs,CardEffect,7,SHELL
CardEffect/BT13/Blue/BT13_023.cs,CardEffect,109,IMPL
CardEffect/BT13/Blue/BT13_025.cs,CardEffect,7,SHELL
CardEffect/BT13/Blue/BT13_026.cs,CardEffect,7,SHELL
CardEffect/BT13/Blue/BT13_027.cs,CardEffect,7,SHELL
CardEffect/BT13/Blue/BT13_028.cs,CardEffect,374,IMPL
CardEffect/BT13/Blue/BT13_029.cs,CardEffect,7,SHELL
CardEffect/BT13/Blue/BT13_030.cs,CardEffect,7,SHELL
CardEffect/BT13/Blue/BT13_031.cs,CardEffect,7,SHELL
CardEffect/BT13/Blue/BT13_032.cs,CardEffect,7,SHELL
CardEffect/BT13/Blue/BT13_033.cs,CardEffect,304,IMPL
CardEffect/BT13/Blue/BT13_096.cs,CardEffect,7,SHELL
CardEffect/BT13/Blue/BT13_097.cs,CardEffect,7,SHELL
CardEffect/BT13/Blue/BT13_105.cs,CardEffect,7,SHELL
CardEffect/BT13/Green/BT13_004.cs,CardEffect,7,SHELL
CardEffect/BT13/Green/BT13_047.cs,CardEffect,7,SHELL
CardEffect/BT13/Green/BT13_048.cs,CardEffect,7,SHELL
CardEffect/BT13/Green/BT13_049.cs,CardEffect,7,SHELL
CardEffect/BT13/Green/BT13_050.cs,CardEffect,7,SHELL
CardEffect/BT13/Green/BT13_051.cs,CardEffect,7,SHELL
CardEffect/BT13/Green/BT13_052.cs,CardEffect,7,SHELL
CardEffect/BT13/Green/BT13_053.cs,CardEffect,7,SHELL
CardEffect/BT13/Green/BT13_054.cs,CardEffect,7,SHELL
CardEffect/BT13/Green/BT13_055.cs,CardEffect,7,SHELL
CardEffect/BT13/Green/BT13_056.cs,CardEffect,7,SHELL
CardEffect/BT13/Green/BT13_057.cs,CardEffect,7,SHELL
CardEffect/BT13/Green/BT13_058.cs,CardEffect,7,SHELL
CardEffect/BT13/Green/BT13_059.cs,CardEffect,7,SHELL
CardEffect/BT13/Green/BT13_060.cs,CardEffect,7,SHELL
CardEffect/BT13/Green/BT13_100.cs,CardEffect,7,SHELL
CardEffect/BT13/Green/BT13_107.cs,CardEffect,7,SHELL
CardEffect/BT13/Purple/BT13_006.cs,CardEffect,7,SHELL
CardEffect/BT13/Purple/BT13_078.cs,CardEffect,7,SHELL
CardEffect/BT13/Purple/BT13_079.cs,CardEffect,7,SHELL
CardEffect/BT13/Purple/BT13_080.cs,CardEffect,7,SHELL
CardEffect/BT13/Purple/BT13_081.cs,CardEffect,7,SHELL
CardEffect/BT13/Purple/BT13_082.cs,CardEffect,7,SHELL
CardEffect/BT13/Purple/BT13_083.cs,CardEffect,7,SHELL
CardEffect/BT13/Purple/BT13_084.cs,CardEffect,7,SHELL
CardEffect/BT13/Purple/BT13_085.cs,CardEffect,7,SHELL
CardEffect/BT13/Purple/BT13_086.cs,CardEffect,7,SHELL
CardEffect/BT13/Purple/BT13_087.cs,CardEffect,7,SHELL
CardEffect/BT13/Purple/BT13_088.cs,CardEffect,7,SHELL
CardEffect/BT13/Purple/BT13_089.cs,CardEffect,7,SHELL
CardEffect/BT13/Purple/BT13_090.cs,CardEffect,7,SHELL
CardEffect/BT13/Purple/BT13_091.cs,CardEffect,7,SHELL
CardEffect/BT13/Purple/BT13_092.cs,CardEffect,7,SHELL
CardEffect/BT13/Purple/BT13_102.cs,CardEffect,7,SHELL
CardEffect/BT13/Purple/BT13_103.cs,CardEffect,7,SHELL
CardEffect/BT13/Purple/BT13_109.cs,CardEffect,7,SHELL
CardEffect/BT13/Red/BT13_001.cs,CardEffect,7,SHELL
CardEffect/BT13/Red/BT13_008.cs,CardEffect,7,SHELL
CardEffect/BT13/Red/BT13_009.cs,CardEffect,7,SHELL
CardEffect/BT13/Red/BT13_010.cs,CardEffect,7,SHELL
CardEffect/BT13/Red/BT13_011.cs,CardEffect,7,SHELL
CardEffect/BT13/Red/BT13_012.cs,CardEffect,7,SHELL
CardEffect/BT13/Red/BT13_013.cs,CardEffect,7,SHELL
CardEffect/BT13/Red/BT13_014.cs,CardEffect,7,SHELL
CardEffect/BT13/Red/BT13_015.cs,CardEffect,7,SHELL
CardEffect/BT13/Red/BT13_016.cs,CardEffect,7,SHELL
CardEffect/BT13/Red/BT13_017.cs,CardEffect,7,SHELL
CardEffect/BT13/Red/BT13_018.cs,CardEffect,7,SHELL
CardEffect/BT13/Red/BT13_019.cs,CardEffect,7,SHELL
CardEffect/BT13/Red/BT13_020.cs,CardEffect,7,SHELL
CardEffect/BT13/Red/BT13_094.cs,CardEffect,7,SHELL
CardEffect/BT13/Red/BT13_095.cs,CardEffect,7,SHELL
CardEffect/BT13/Red/BT13_104.cs,CardEffect,7,SHELL
CardEffect/BT13/Red/BT13_111.cs,CardEffect,7,SHELL
CardEffect/BT13/White/BT13_007.cs,CardEffect,7,SHELL
CardEffect/BT13/White/BT13_093.cs,CardEffect,7,SHELL
CardEffect/BT13/White/BT13_110.cs,CardEffect,7,SHELL
CardEffect/BT13/White/BT13_112.cs,CardEffect,7,SHELL
CardEffect/BT13/Yellow/BT13_003.cs,CardEffect,7,SHELL
CardEffect/BT13/Yellow/BT13_034.cs,CardEffect,7,SHELL
CardEffect/BT13/Yellow/BT13_035.cs,CardEffect,7,SHELL
CardEffect/BT13/Yellow/BT13_036.cs,CardEffect,7,SHELL
CardEffect/BT13/Yellow/BT13_037.cs,CardEffect,7,SHELL
CardEffect/BT13/Yellow/BT13_038.cs,CardEffect,7,SHELL
CardEffect/BT13/Yellow/BT13_039.cs,CardEffect,7,SHELL
CardEffect/BT13/Yellow/BT13_040.cs,CardEffect,7,SHELL
CardEffect/BT13/Yellow/BT13_041.cs,CardEffect,7,SHELL
CardEffect/BT13/Yellow/BT13_042.cs,CardEffect,7,SHELL
CardEffect/BT13/Yellow/BT13_043.cs,CardEffect,7,SHELL
CardEffect/BT13/Yellow/BT13_044.cs,CardEffect,7,SHELL
CardEffect/BT13/Yellow/BT13_045.cs,CardEffect,7,SHELL
CardEffect/BT13/Yellow/BT13_046.cs,CardEffect,7,SHELL
CardEffect/BT13/Yellow/BT13_098.cs,CardEffect,7,SHELL
CardEffect/BT13/Yellow/BT13_099.cs,CardEffect,7,SHELL
CardEffect/BT13/Yellow/BT13_101.cs,CardEffect,7,SHELL
CardEffect/BT13/Yellow/BT13_106.cs,CardEffect,7,SHELL
CardEffect/BT14/Black/BT14_005.cs,CardEffect,7,SHELL
CardEffect/BT14/Black/BT14_056.cs,CardEffect,7,SHELL
CardEffect/BT14/Black/BT14_057.cs,CardEffect,7,SHELL
CardEffect/BT14/Black/BT14_058.cs,CardEffect,7,SHELL
CardEffect/BT14/Black/BT14_059.cs,CardEffect,7,SHELL
CardEffect/BT14/Black/BT14_060.cs,CardEffect,7,SHELL
CardEffect/BT14/Black/BT14_061.cs,CardEffect,7,SHELL
CardEffect/BT14/Black/BT14_062.cs,CardEffect,7,SHELL
CardEffect/BT14/Black/BT14_063.cs,CardEffect,7,SHELL
CardEffect/BT14/Black/BT14_064.cs,CardEffect,7,SHELL
CardEffect/BT14/Black/BT14_065.cs,CardEffect,7,SHELL
CardEffect/BT14/Black/BT14_066.cs,CardEffect,7,SHELL
CardEffect/BT14/Black/BT14_067.cs,CardEffect,7,SHELL
CardEffect/BT14/Black/BT14_068.cs,CardEffect,7,SHELL
CardEffect/BT14/Black/BT14_086.cs,CardEffect,7,SHELL
CardEffect/BT14/Black/BT14_097.cs,CardEffect,314,IMPL
CardEffect/BT14/Black/BT14_098.cs,CardEffect,7,SHELL
CardEffect/BT14/Blue/BT14_002.cs,CardEffect,7,SHELL
CardEffect/BT14/Blue/BT14_019.cs,CardEffect,7,SHELL
CardEffect/BT14/Blue/BT14_020.cs,CardEffect,7,SHELL
CardEffect/BT14/Blue/BT14_021.cs,CardEffect,7,SHELL
CardEffect/BT14/Blue/BT14_022.cs,CardEffect,7,SHELL
CardEffect/BT14/Blue/BT14_023.cs,CardEffect,7,SHELL
CardEffect/BT14/Blue/BT14_026.cs,CardEffect,7,SHELL
CardEffect/BT14/Blue/BT14_027.cs,CardEffect,7,SHELL
CardEffect/BT14/Blue/BT14_028.cs,CardEffect,7,SHELL
CardEffect/BT14/Blue/BT14_029.cs,CardEffect,7,SHELL
CardEffect/BT14/Blue/BT14_030.cs,CardEffect,421,IMPL
CardEffect/BT14/Blue/BT14_083.cs,CardEffect,7,SHELL
CardEffect/BT14/Blue/BT14_091.cs,CardEffect,7,SHELL
CardEffect/BT14/Blue/BT14_092.cs,CardEffect,7,SHELL
CardEffect/BT14/Green/BT14_004.cs,CardEffect,7,SHELL
CardEffect/BT14/Green/BT14_042.cs,CardEffect,7,SHELL
CardEffect/BT14/Green/BT14_043.cs,CardEffect,7,SHELL
CardEffect/BT14/Green/BT14_044.cs,CardEffect,7,SHELL
CardEffect/BT14/Green/BT14_046.cs,CardEffect,7,SHELL
CardEffect/BT14/Green/BT14_047.cs,CardEffect,7,SHELL
CardEffect/BT14/Green/BT14_048.cs,CardEffect,7,SHELL
CardEffect/BT14/Green/BT14_049.cs,CardEffect,7,SHELL
CardEffect/BT14/Green/BT14_050.cs,CardEffect,7,SHELL
CardEffect/BT14/Green/BT14_051.cs,CardEffect,7,SHELL
CardEffect/BT14/Green/BT14_052.cs,CardEffect,7,SHELL
CardEffect/BT14/Green/BT14_053.cs,CardEffect,7,SHELL
CardEffect/BT14/Green/BT14_054.cs,CardEffect,7,SHELL
CardEffect/BT14/Green/BT14_085.cs,CardEffect,7,SHELL
CardEffect/BT14/Green/BT14_095.cs,CardEffect,7,SHELL
CardEffect/BT14/Green/BT14_096.cs,CardEffect,7,SHELL
CardEffect/BT14/Purple/BT14_006.cs,CardEffect,7,SHELL
CardEffect/BT14/Purple/BT14_070.cs,CardEffect,7,SHELL
CardEffect/BT14/Purple/BT14_071.cs,CardEffect,7,SHELL
CardEffect/BT14/Purple/BT14_072.cs,CardEffect,7,SHELL
CardEffect/BT14/Purple/BT14_073.cs,CardEffect,7,SHELL
CardEffect/BT14/Purple/BT14_074.cs,CardEffect,7,SHELL
CardEffect/BT14/Purple/BT14_075.cs,CardEffect,7,SHELL
CardEffect/BT14/Purple/BT14_076.cs,CardEffect,7,SHELL
CardEffect/BT14/Purple/BT14_077.cs,CardEffect,7,SHELL
CardEffect/BT14/Purple/BT14_078.cs,CardEffect,7,SHELL
CardEffect/BT14/Purple/BT14_079.cs,CardEffect,7,SHELL
CardEffect/BT14/Purple/BT14_080.cs,CardEffect,7,SHELL
CardEffect/BT14/Purple/BT14_081.cs,CardEffect,282,IMPL
CardEffect/BT14/Purple/BT14_087.cs,CardEffect,7,SHELL
CardEffect/BT14/Purple/BT14_099.cs,CardEffect,7,SHELL
CardEffect/BT14/Purple/BT14_100.cs,CardEffect,7,SHELL
CardEffect/BT14/Red/BT14_001.cs,CardEffect,7,SHELL
CardEffect/BT14/Red/BT14_007.cs,CardEffect,7,SHELL
CardEffect/BT14/Red/BT14_008.cs,CardEffect,7,SHELL
CardEffect/BT14/Red/BT14_012.cs,CardEffect,7,SHELL
CardEffect/BT14/Red/BT14_013.cs,CardEffect,7,SHELL
CardEffect/BT14/Red/BT14_014.cs,CardEffect,7,SHELL
CardEffect/BT14/Red/BT14_015.cs,CardEffect,7,SHELL
CardEffect/BT14/Red/BT14_016.cs,CardEffect,7,SHELL
CardEffect/BT14/Red/BT14_017.cs,CardEffect,7,SHELL
CardEffect/BT14/Red/BT14_018.cs,CardEffect,322,IMPL
CardEffect/BT14/Red/BT14_082.cs,CardEffect,7,SHELL
CardEffect/BT14/Red/BT14_089.cs,CardEffect,7,SHELL
CardEffect/BT14/Red/BT14_090.cs,CardEffect,7,SHELL
CardEffect/BT14/Red/BT14_101.cs,CardEffect,7,SHELL
CardEffect/BT14/White/BT14_088.cs,CardEffect,7,SHELL
CardEffect/BT14/Yellow/BT14_003.cs,CardEffect,7,SHELL
CardEffect/BT14/Yellow/BT14_031.cs,CardEffect,7,SHELL
CardEffect/BT14/Yellow/BT14_032.cs,CardEffect,7,SHELL
CardEffect/BT14/Yellow/BT14_033.cs,CardEffect,7,SHELL
CardEffect/BT14/Yellow/BT14_034.cs,CardEffect,7,SHELL
CardEffect/BT14/Yellow/BT14_035.cs,CardEffect,27,IMPL
CardEffect/BT14/Yellow/BT14_036.cs,CardEffect,7,SHELL
CardEffect/BT14/Yellow/BT14_037.cs,CardEffect,7,SHELL
CardEffect/BT14/Yellow/BT14_038.cs,CardEffect,7,SHELL
CardEffect/BT14/Yellow/BT14_039.cs,CardEffect,7,SHELL
CardEffect/BT14/Yellow/BT14_040.cs,CardEffect,7,SHELL
CardEffect/BT14/Yellow/BT14_041.cs,CardEffect,7,SHELL
CardEffect/BT14/Yellow/BT14_084.cs,CardEffect,7,SHELL
CardEffect/BT14/Yellow/BT14_093.cs,CardEffect,7,SHELL
CardEffect/BT14/Yellow/BT14_094.cs,CardEffect,7,SHELL
CardEffect/BT14/Yellow/BT14_102.cs,CardEffect,7,SHELL
CardEffect/BT15/Black/BT15_005.cs,CardEffect,7,SHELL
CardEffect/BT15/Black/BT15_055.cs,CardEffect,7,SHELL
CardEffect/BT15/Black/BT15_056.cs,CardEffect,7,SHELL
CardEffect/BT15/Black/BT15_057.cs,CardEffect,7,SHELL
CardEffect/BT15/Black/BT15_058.cs,CardEffect,7,SHELL
CardEffect/BT15/Black/BT15_059.cs,CardEffect,7,SHELL
CardEffect/BT15/Black/BT15_060.cs,CardEffect,7,SHELL
CardEffect/BT15/Black/BT15_061.cs,CardEffect,7,SHELL
CardEffect/BT15/Black/BT15_062.cs,CardEffect,7,SHELL
CardEffect/BT15/Black/BT15_063.cs,CardEffect,7,SHELL
CardEffect/BT15/Black/BT15_064.cs,CardEffect,7,SHELL
CardEffect/BT15/Black/BT15_065.cs,CardEffect,7,SHELL
CardEffect/BT15/Black/BT15_066.cs,CardEffect,7,SHELL
CardEffect/BT15/Black/BT15_067.cs,CardEffect,7,SHELL
CardEffect/BT15/Black/BT15_086.cs,CardEffect,7,SHELL
CardEffect/BT15/Black/BT15_087.cs,CardEffect,7,SHELL
CardEffect/BT15/Black/BT15_096.cs,CardEffect,7,SHELL
CardEffect/BT15/Black/BT15_097.cs,CardEffect,7,SHELL
CardEffect/BT15/Blue/BT15_002.cs,CardEffect,7,SHELL
CardEffect/BT15/Blue/BT15_019.cs,CardEffect,7,SHELL
CardEffect/BT15/Blue/BT15_020.cs,CardEffect,7,SHELL
CardEffect/BT15/Blue/BT15_021.cs,CardEffect,7,SHELL
CardEffect/BT15/Blue/BT15_022.cs,CardEffect,7,SHELL
CardEffect/BT15/Blue/BT15_023.cs,CardEffect,7,SHELL
CardEffect/BT15/Blue/BT15_024.cs,CardEffect,7,SHELL
CardEffect/BT15/Blue/BT15_025.cs,CardEffect,7,SHELL
CardEffect/BT15/Blue/BT15_026.cs,CardEffect,7,SHELL
CardEffect/BT15/Blue/BT15_027.cs,CardEffect,7,SHELL
CardEffect/BT15/Blue/BT15_028.cs,CardEffect,7,SHELL
CardEffect/BT15/Blue/BT15_029.cs,CardEffect,7,SHELL
CardEffect/BT15/Blue/BT15_030.cs,CardEffect,7,SHELL
CardEffect/BT15/Blue/BT15_031.cs,CardEffect,7,SHELL
CardEffect/BT15/Blue/BT15_032.cs,CardEffect,7,SHELL
CardEffect/BT15/Blue/BT15_083.cs,CardEffect,111,IMPL
CardEffect/BT15/Blue/BT15_090.cs,CardEffect,7,SHELL
CardEffect/BT15/Blue/BT15_091.cs,CardEffect,7,SHELL
CardEffect/BT15/Blue/BT15_101.cs,CardEffect,7,SHELL
CardEffect/BT15/Green/BT15_004.cs,CardEffect,7,SHELL
CardEffect/BT15/Green/BT15_043.cs,CardEffect,7,SHELL
CardEffect/BT15/Green/BT15_044.cs,CardEffect,7,SHELL
CardEffect/BT15/Green/BT15_045.cs,CardEffect,7,SHELL
CardEffect/BT15/Green/BT15_046.cs,CardEffect,7,SHELL
CardEffect/BT15/Green/BT15_047.cs,CardEffect,7,SHELL
CardEffect/BT15/Green/BT15_048.cs,CardEffect,7,SHELL
CardEffect/BT15/Green/BT15_049.cs,CardEffect,7,SHELL
CardEffect/BT15/Green/BT15_050.cs,CardEffect,7,SHELL
CardEffect/BT15/Green/BT15_051.cs,CardEffect,7,SHELL
CardEffect/BT15/Green/BT15_052.cs,CardEffect,7,SHELL
CardEffect/BT15/Green/BT15_053.cs,CardEffect,7,SHELL
CardEffect/BT15/Green/BT15_054.cs,CardEffect,7,SHELL
CardEffect/BT15/Green/BT15_085.cs,CardEffect,7,SHELL
CardEffect/BT15/Green/BT15_094.cs,CardEffect,7,SHELL
CardEffect/BT15/Green/BT15_095.cs,CardEffect,7,SHELL
CardEffect/BT15/Purple/BT15_006.cs,CardEffect,7,SHELL
CardEffect/BT15/Purple/BT15_068.cs,CardEffect,7,SHELL
CardEffect/BT15/Purple/BT15_069.cs,CardEffect,7,SHELL
CardEffect/BT15/Purple/BT15_070.cs,CardEffect,7,SHELL
CardEffect/BT15/Purple/BT15_071.cs,CardEffect,7,SHELL
CardEffect/BT15/Purple/BT15_072.cs,CardEffect,7,SHELL
CardEffect/BT15/Purple/BT15_073.cs,CardEffect,7,SHELL
CardEffect/BT15/Purple/BT15_074.cs,CardEffect,7,SHELL
CardEffect/BT15/Purple/BT15_075.cs,CardEffect,7,SHELL
CardEffect/BT15/Purple/BT15_076.cs,CardEffect,7,SHELL
CardEffect/BT15/Purple/BT15_077.cs,CardEffect,7,SHELL
CardEffect/BT15/Purple/BT15_078.cs,CardEffect,330,IMPL
CardEffect/BT15/Purple/BT15_079.cs,CardEffect,7,SHELL
CardEffect/BT15/Purple/BT15_080.cs,CardEffect,7,SHELL
CardEffect/BT15/Purple/BT15_081.cs,CardEffect,7,SHELL
CardEffect/BT15/Purple/BT15_098.cs,CardEffect,7,SHELL
CardEffect/BT15/Purple/BT15_099.cs,CardEffect,7,SHELL
CardEffect/BT15/Purple/BT15_100.cs,CardEffect,7,SHELL
CardEffect/BT15/Red/BT15_001.cs,CardEffect,7,SHELL
CardEffect/BT15/Red/BT15_007.cs,CardEffect,7,SHELL
CardEffect/BT15/Red/BT15_008.cs,CardEffect,7,SHELL
CardEffect/BT15/Red/BT15_009.cs,CardEffect,7,SHELL
CardEffect/BT15/Red/BT15_010.cs,CardEffect,7,SHELL
CardEffect/BT15/Red/BT15_011.cs,CardEffect,7,SHELL
CardEffect/BT15/Red/BT15_012.cs,CardEffect,7,SHELL
CardEffect/BT15/Red/BT15_013.cs,CardEffect,7,SHELL
CardEffect/BT15/Red/BT15_014.cs,CardEffect,7,SHELL
CardEffect/BT15/Red/BT15_015.cs,CardEffect,7,SHELL
CardEffect/BT15/Red/BT15_016.cs,CardEffect,7,SHELL
CardEffect/BT15/Red/BT15_017.cs,CardEffect,7,SHELL
CardEffect/BT15/Red/BT15_018.cs,CardEffect,7,SHELL
CardEffect/BT15/Red/BT15_082.cs,CardEffect,183,IMPL
CardEffect/BT15/Red/BT15_088.cs,CardEffect,7,SHELL
CardEffect/BT15/Red/BT15_089.cs,CardEffect,7,SHELL
CardEffect/BT15/White/BT15_102.cs,CardEffect,624,IMPL
CardEffect/BT15/Yellow/BT15_003.cs,CardEffect,7,SHELL
CardEffect/BT15/Yellow/BT15_033.cs,CardEffect,7,SHELL
CardEffect/BT15/Yellow/BT15_034.cs,CardEffect,7,SHELL
CardEffect/BT15/Yellow/BT15_035.cs,CardEffect,7,SHELL
CardEffect/BT15/Yellow/BT15_036.cs,CardEffect,7,SHELL
CardEffect/BT15/Yellow/BT15_037.cs,CardEffect,115,IMPL
CardEffect/BT15/Yellow/BT15_038.cs,CardEffect,7,SHELL
CardEffect/BT15/Yellow/BT15_039.cs,CardEffect,7,SHELL
CardEffect/BT15/Yellow/BT15_040.cs,CardEffect,7,SHELL
CardEffect/BT15/Yellow/BT15_041.cs,CardEffect,7,SHELL
CardEffect/BT15/Yellow/BT15_042.cs,CardEffect,7,SHELL
CardEffect/BT15/Yellow/BT15_084.cs,CardEffect,7,SHELL
CardEffect/BT15/Yellow/BT15_092.cs,CardEffect,7,SHELL
CardEffect/BT15/Yellow/BT15_093.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_005.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_049.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_050.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_051.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_052.cs,CardEffect,101,IMPL
CardEffect/BT16/Black/BT16_052_token.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_053.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_054.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_055.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_056.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_057.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_058.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_059.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_060.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_061.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_062.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_063.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_064.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_065.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_087.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_088.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_096.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_097.cs,CardEffect,7,SHELL
CardEffect/BT16/Black/BT16_098.cs,CardEffect,7,SHELL
CardEffect/BT16/Blue/BT16_002.cs,CardEffect,7,SHELL
CardEffect/BT16/Blue/BT16_016.cs,CardEffect,7,SHELL
CardEffect/BT16/Blue/BT16_017.cs,CardEffect,7,SHELL
CardEffect/BT16/Blue/BT16_018.cs,CardEffect,7,SHELL
CardEffect/BT16/Blue/BT16_019.cs,CardEffect,7,SHELL
CardEffect/BT16/Blue/BT16_020.cs,CardEffect,7,SHELL
CardEffect/BT16/Blue/BT16_021.cs,CardEffect,7,SHELL
CardEffect/BT16/Blue/BT16_022.cs,CardEffect,7,SHELL
CardEffect/BT16/Blue/BT16_023.cs,CardEffect,7,SHELL
CardEffect/BT16/Blue/BT16_024.cs,CardEffect,7,SHELL
CardEffect/BT16/Blue/BT16_025.cs,CardEffect,84,IMPL
CardEffect/BT16/Blue/BT16_026.cs,CardEffect,7,SHELL
CardEffect/BT16/Blue/BT16_027.cs,CardEffect,7,SHELL
CardEffect/BT16/Blue/BT16_028.cs,CardEffect,7,SHELL
CardEffect/BT16/Blue/BT16_085.cs,CardEffect,7,SHELL
CardEffect/BT16/Blue/BT16_092.cs,CardEffect,7,SHELL
CardEffect/BT16/Green/BT16_004.cs,CardEffect,7,SHELL
CardEffect/BT16/Green/BT16_037.cs,CardEffect,7,SHELL
CardEffect/BT16/Green/BT16_038.cs,CardEffect,7,SHELL
CardEffect/BT16/Green/BT16_039.cs,CardEffect,7,SHELL
CardEffect/BT16/Green/BT16_040.cs,CardEffect,7,SHELL
CardEffect/BT16/Green/BT16_041.cs,CardEffect,7,SHELL
CardEffect/BT16/Green/BT16_042.cs,CardEffect,7,SHELL
CardEffect/BT16/Green/BT16_043.cs,CardEffect,7,SHELL
CardEffect/BT16/Green/BT16_044.cs,CardEffect,7,SHELL
CardEffect/BT16/Green/BT16_045.cs,CardEffect,7,SHELL
CardEffect/BT16/Green/BT16_046.cs,CardEffect,7,SHELL
CardEffect/BT16/Green/BT16_047.cs,CardEffect,7,SHELL
CardEffect/BT16/Green/BT16_048.cs,CardEffect,7,SHELL
CardEffect/BT16/Green/BT16_095.cs,CardEffect,7,SHELL
CardEffect/BT16/Purple/BT16_006.cs,CardEffect,7,SHELL
CardEffect/BT16/Purple/BT16_066.cs,CardEffect,7,SHELL
CardEffect/BT16/Purple/BT16_067.cs,CardEffect,7,SHELL
CardEffect/BT16/Purple/BT16_068.cs,CardEffect,7,SHELL
CardEffect/BT16/Purple/BT16_069.cs,CardEffect,7,SHELL
CardEffect/BT16/Purple/BT16_070.cs,CardEffect,7,SHELL
CardEffect/BT16/Purple/BT16_071.cs,CardEffect,7,SHELL
CardEffect/BT16/Purple/BT16_072.cs,CardEffect,7,SHELL
